,1c,2c,3c,4c,5c,6c,7c,8c,9c
0,0.08580896988779804,1.001188610043677,0.2833218855107181,-0.3220182911100862,0.3217730899555224,-0.21919113596504192,0.43143184996312234,1.0872130669028919,0.47879401515881376
1,0.12323988574256177,1.0081227019126044,0.2937492840574156,-0.30872556535398044,0.3199835074729576,-0.19596257244593682,0.4100804776072416,1.0844622142698028,0.4781887609400318
2,0.16909033087655506,1.0105725841865534,0.30734676595078525,-0.2890104861648869,0.3194063661951846,-0.1672468034413199,0.3845334402804477,1.0833980293689132,0.48151952099523865
3,0.223323309421588,1.007238400037277,0.3245757240708184,-0.2622161126970779,0.32054569918905385,-0.1329555325349255,0.35485421733114614,1.0848159713821364,0.4895727582015439
4,0.28310096038085586,0.9972850621934161,0.3445113242229061,-0.228501700693605,0.3245233751979668,-0.09424216917493333,0.3215451302493172,1.0887552084437666,0.5021694782688624
5,0.34263588957694874,0.9807936861620895,0.3646218785304104,-0.18922914114474854,0.33288726143693076,-0.0535929476634438,0.2856081474581939,1.0942482421845094,0.5180002204312544
6,0.3956395216539257,0.9588422548363811,0.3816588151122131,-0.1471498079083476,0.3465809934905265,-0.013695329777580673,0.24853734667655145,1.0996425534631,0.5352861013083856
7,0.43853142130728545,0.9331117110540925,0.3931736629872699,-0.10583476935596563,0.36503824953873665,0.024103103291703645,0.2120298917253935,1.1034074404897987,0.5527594371457412
8,0.47140350006074583,0.9053924356782754,0.3984522980447703,-0.06838222333583109,0.3865166160233907,0.060390377272060335,0.17742820402448586,1.1048545842124897,0.5700334545458736
9,0.4967446973272669,0.877426029987315,0.39848146905496057,-0.03641252361811898,0.4092232300753374,0.0973675504611191,0.14532859243481072,1.1043822207740237,0.5872714669916512
10,0.5179457117743232,0.8511097063488494,0.3954969800211004,-0.010010449503571899,0.432187845459952,0.13852642604634655,0.11562204439533501,1.1033387986216003,0.6047133261867281
11,0.5385609920113625,0.8287070078915292,0.39254956650892797,0.011718395077989987,0.4555483705752775,0.18856462554353787,0.08779389428052088,1.1037288498483366,0.6224245389768264
12,0.5617703471147212,0.8124621031591173,0.39280967117943555,0.03005184576334247,0.4802478195208204,0.25253829004870854,0.06124076673630196,1.1076890121905714,0.640333048153968
13,0.5890158352881415,0.8030329410739293,0.39793576806101405,0.04626480338363422,0.5069654080283538,0.3327048376600137,0.0355335098457402,1.1163978041960205,0.6585262011205938
14,0.6181948403696728,0.7976303218049748,0.4061500475633104,0.06143387993049989,0.5347071689756167,0.4242030902903397,0.010605891896305137,1.1287620716361688,0.6775544124446158
15,0.6441885518457652,0.790979515318697,0.4130095906743411,0.07637138200022618,0.5608678247228299,0.5156717599428945,-0.013255292502328866,1.1415897035152904,0.6981752021544678
